"Date","Price","Open","High","Low","Change %"
"Dec 31, 2009","0.03300","0.03300","0.03300","0.03300","0.00%"
"Dec 30, 2009","0.03300","0.03320","0.03330","0.03290","-0.30%"
"Dec 29, 2009","0.03310","0.03360","0.03360","0.03310","-1.49%"
"Dec 28, 2009","0.03360","0.03380","0.03380","0.03360","-0.59%"
"Dec 25, 2009","0.03380","0.03380","0.03410","0.03370","0.00%"
"Dec 24, 2009","0.03380","0.03310","0.03390","0.03310","2.42%"
"Dec 23, 2009","0.03300","0.03270","0.03310","0.03270","0.61%"
"Dec 22, 2009","0.03280","0.03270","0.03300","0.03270","0.00%"
"Dec 21, 2009","0.03280","0.03260","0.03290","0.03260","0.31%"
"Dec 18, 2009","0.03270","0.03240","0.03270","0.03240","0.93%"
"Dec 17, 2009","0.03240","0.03310","0.03310","0.03240","-1.82%"
"Dec 16, 2009","0.03300","0.03310","0.03330","0.03290","-0.30%"
"Dec 15, 2009","0.03310","0.03330","0.03350","0.03290","-0.60%"
"Dec 14, 2009","0.03330","0.03320","0.03350","0.03310","0.00%"
"Dec 11, 2009","0.03330","0.03290","0.03350","0.03290","1.22%"
"Dec 10, 2009","0.03290","0.03290","0.03300","0.03250","0.00%"
"Dec 09, 2009","0.03290","0.03270","0.03300","0.03230","0.92%"
"Dec 08, 2009","0.03260","0.03340","0.03360","0.03260","-2.69%"
"Dec 07, 2009","0.03350","0.03390","0.03410","0.03340","-0.89%"
"Dec 04, 2009","0.03380","0.03430","0.03430","0.03380","-1.46%"
"Dec 03, 2009","0.03430","0.03410","0.03430","0.03410","0.88%"
"Dec 02, 2009","0.03400","0.03440","0.03450","0.03400","-0.87%"
"Dec 01, 2009","0.03430","0.03420","0.03450","0.03420","0.00%"
"Nov 30, 2009","0.03430","0.03420","0.03450","0.03410","0.88%"
"Nov 27, 2009","0.03400","0.03420","0.03430","0.03340","-0.29%"
"Nov 26, 2009","0.03410","0.03480","0.03480","0.03410","-2.01%"
"Nov 25, 2009","0.03480","0.03470","0.03490","0.03460","0.00%"
"Nov 24, 2009","0.03480","0.03470","0.03480","0.03460","0.00%"
"Nov 23, 2009","0.03480","0.03450","0.03480","0.03450","0.87%"
"Nov 20, 2009","0.03450","0.03470","0.03480","0.03430","-0.58%"
"Nov 19, 2009","0.03470","0.03480","0.03490","0.03450","-0.29%"
"Nov 18, 2009","0.03480","0.03470","0.03500","0.03470","0.00%"
"Nov 17, 2009","0.03480","0.03490","0.03490","0.03470","0.00%"
"Nov 16, 2009","0.03480","0.03460","0.03500","0.03460","0.29%"
"Nov 13, 2009","0.03470","0.03460","0.03480","0.03460","0.00%"
"Nov 12, 2009","0.03470","0.03480","0.03500","0.03460","-0.29%"
"Nov 11, 2009","0.03480","0.03480","0.03510","0.03480","0.00%"
"Nov 10, 2009","0.03480","0.03480","0.03500","0.03470","0.00%"
"Nov 09, 2009","0.03480","0.03450","0.03490","0.03430","0.87%"
"Nov 06, 2009","0.03450","0.03450","0.03480","0.03430","0.00%"
"Nov 05, 2009","0.03450","0.03430","0.03470","0.03420","0.58%"
"Nov 04, 2009","0.03430","0.03410","0.03430","0.03410","0.88%"
"Nov 03, 2009","0.03400","0.03420","0.03430","0.03390","-0.29%"
"Nov 02, 2009","0.03410","0.03430","0.03450","0.03410","-0.58%"
"Oct 30, 2009","0.03430","0.03430","0.03470","0.03410","0.00%"
"Oct 29, 2009","0.03430","0.03420","0.03440","0.03390","0.59%"
"Oct 28, 2009","0.03410","0.03420","0.03460","0.03410","-0.29%"
"Oct 27, 2009","0.03420","0.03440","0.03470","0.03410","-0.87%"
"Oct 26, 2009","0.03450","0.03450","0.03480","0.03430","0.00%"
"Oct 23, 2009","0.03450","0.03440","0.03470","0.03440","0.58%"
"Oct 22, 2009","0.03430","0.03440","0.03450","0.03430","0.00%"
"Oct 21, 2009","0.03430","0.03420","0.03450","0.03420","0.00%"
"Oct 20, 2009","0.03430","0.03420","0.03430","0.03410","0.59%"
"Oct 19, 2009","0.03410","0.03400","0.03430","0.03390","0.29%"
"Oct 16, 2009","0.03400","0.03410","0.03410","0.03390","-0.29%"
"Oct 15, 2009","0.03410","0.03410","0.03420","0.03390","0.29%"
"Oct 14, 2009","0.03400","0.03390","0.03410","0.03380","0.59%"
"Oct 13, 2009","0.03380","0.03390","0.03400","0.03370","-0.29%"
"Oct 12, 2009","0.03390","0.03380","0.03390","0.03370","0.30%"
"Oct 09, 2009","0.03380","0.03380","0.03380","0.03360","0.00%"
"Oct 08, 2009","0.03380","0.03360","0.03400","0.03360","0.90%"
"Oct 07, 2009","0.03350","0.03350","0.03360","0.03350","0.00%"
"Oct 06, 2009","0.03350","0.03330","0.03360","0.03320","0.30%"
"Oct 05, 2009","0.03340","0.03320","0.03340","0.03310","0.91%"
"Oct 02, 2009","0.03310","0.03320","0.03330","0.03310","-0.60%"
"Oct 01, 2009","0.03330","0.03330","0.03340","0.03320","0.00%"
"Sep 30, 2009","0.03330","0.03320","0.03350","0.03320","0.60%"
"Sep 29, 2009","0.03310","0.03320","0.03340","0.03310","0.00%"
"Sep 28, 2009","0.03310","0.03320","0.03340","0.03300","-0.30%"
"Sep 25, 2009","0.03320","0.03320","0.03330","0.03310","0.30%"
"Sep 24, 2009","0.03310","0.03330","0.03350","0.03310","-0.90%"
"Sep 23, 2009","0.03340","0.03320","0.03340","0.03320","0.30%"
"Sep 22, 2009","0.03330","0.03290","0.03340","0.03290","0.91%"
"Sep 21, 2009","0.03300","0.03300","0.03310","0.03280","0.00%"
"Sep 18, 2009","0.03300","0.03300","0.03310","0.03280","0.00%"
"Sep 17, 2009","0.03300","0.03270","0.03310","0.03270","0.61%"
"Sep 16, 2009","0.03280","0.03250","0.03290","0.03250","0.92%"
"Sep 15, 2009","0.03250","0.03250","0.03250","0.03210","0.31%"
"Sep 14, 2009","0.03240","0.03260","0.03260","0.03230","-0.61%"
"Sep 11, 2009","0.03260","0.03240","0.03280","0.03230","0.62%"
"Sep 10, 2009","0.03240","0.03220","0.03250","0.03210","0.31%"
"Sep 09, 2009","0.03230","0.03200","0.03240","0.03180","0.94%"
"Sep 08, 2009","0.03200","0.03180","0.03210","0.03170","0.63%"
"Sep 07, 2009","0.03180","0.03170","0.03190","0.03160","0.63%"
"Sep 04, 2009","0.03160","0.03150","0.03180","0.03140","0.00%"
"Sep 03, 2009","0.03160","0.03130","0.03170","0.03120","1.28%"
"Sep 02, 2009","0.03120","0.03130","0.03140","0.03110","0.00%"
"Sep 01, 2009","0.03120","0.03140","0.03160","0.03120","-0.64%"
"Aug 31, 2009","0.03140","0.03160","0.03170","0.03130","-0.63%"
"Aug 28, 2009","0.03160","0.03160","0.03190","0.03160","0.00%"
"Aug 27, 2009","0.03160","0.03170","0.03180","0.03150","0.00%"
"Aug 26, 2009","0.03160","0.03190","0.03190","0.03160","-0.94%"
"Aug 25, 2009","0.03190","0.03180","0.03210","0.03160","0.00%"
"Aug 24, 2009","0.03190","0.03160","0.03190","0.03160","0.95%"
"Aug 21, 2009","0.03160","0.03140","0.03180","0.03120","0.64%"
"Aug 20, 2009","0.03140","0.03140","0.03170","0.03120","0.00%"
"Aug 19, 2009","0.03140","0.03130","0.03150","0.03120","0.64%"
"Aug 18, 2009","0.03120","0.03100","0.03140","0.03090","0.97%"
"Aug 17, 2009","0.03090","0.03150","0.03170","0.03080","-2.22%"
"Aug 14, 2009","0.03160","0.03150","0.03190","0.03140","0.32%"
"Aug 13, 2009","0.03150","0.03090","0.03160","0.03080","1.94%"
"Aug 12, 2009","0.03090","0.03100","0.03110","0.03040","-0.64%"
"Aug 11, 2009","0.03110","0.03140","0.03160","0.03080","-0.96%"
"Aug 10, 2009","0.03140","0.03160","0.03180","0.03130","-0.63%"
"Aug 07, 2009","0.03160","0.03190","0.03210","0.03150","-0.94%"
"Aug 06, 2009","0.03190","0.03210","0.03230","0.03190","-0.31%"
"Aug 05, 2009","0.03200","0.03220","0.03230","0.03200","-0.31%"
"Aug 04, 2009","0.03210","0.03230","0.03240","0.03200","-0.62%"
"Aug 03, 2009","0.03230","0.03190","0.03240","0.03170","1.25%"
"Jul 31, 2009","0.03190","0.03170","0.03230","0.03150","0.31%"
"Jul 30, 2009","0.03180","0.03170","0.03190","0.03130","0.63%"
"Jul 29, 2009","0.03160","0.03220","0.03240","0.03150","-1.56%"
"Jul 28, 2009","0.03210","0.03260","0.03280","0.03210","-1.23%"
"Jul 27, 2009","0.03250","0.03230","0.03280","0.03210","0.62%"
"Jul 24, 2009","0.03230","0.03210","0.03240","0.03200","1.25%"
"Jul 23, 2009","0.03190","0.03210","0.03230","0.03190","-0.31%"
"Jul 22, 2009","0.03200","0.03230","0.03240","0.03200","-0.93%"
"Jul 21, 2009","0.03230","0.03220","0.03240","0.03200","-0.31%"
"Jul 20, 2009","0.03240","0.03150","0.03250","0.03140","3.18%"
"Jul 17, 2009","0.03140","0.03160","0.03170","0.03140","0.00%"
"Jul 16, 2009","0.03140","0.03140","0.03190","0.03120","0.00%"
"Jul 15, 2009","0.03140","0.03100","0.03140","0.03100","0.96%"
"Jul 14, 2009","0.03110","0.03050","0.03110","0.03050","1.63%"
"Jul 13, 2009","0.03060","0.03060","0.03070","0.03010","0.00%"
"Jul 10, 2009","0.03060","0.03140","0.03160","0.03040","-2.55%"
"Jul 09, 2009","0.03140","0.03140","0.03160","0.03130","0.00%"
"Jul 08, 2009","0.03140","0.03170","0.03190","0.03130","-0.63%"
"Jul 07, 2009","0.03160","0.03180","0.03190","0.03160","-0.94%"
"Jul 06, 2009","0.03190","0.03200","0.03200","0.03170","0.00%"
"Jul 03, 2009","0.03190","0.03190","0.03210","0.03190","0.00%"
"Jul 02, 2009","0.03190","0.03210","0.03230","0.03190","-0.62%"
"Jul 01, 2009","0.03210","0.03210","0.03230","0.03200","0.31%"
"Jun 30, 2009","0.03200","0.03210","0.03240","0.03200","0.00%"
"Jun 29, 2009","0.03200","0.03210","0.03210","0.03190","-0.31%"
"Jun 26, 2009","0.03210","0.03190","0.03230","0.03190","0.63%"
"Jun 25, 2009","0.03190","0.03190","0.03210","0.03190","0.00%"
"Jun 24, 2009","0.03190","0.03200","0.03230","0.03190","-0.31%"
"Jun 23, 2009","0.03200","0.03190","0.03210","0.03160","0.31%"
"Jun 22, 2009","0.03190","0.03220","0.03230","0.03180","-0.62%"
"Jun 19, 2009","0.03210","0.03200","0.03230","0.03200","0.31%"
"Jun 18, 2009","0.03200","0.03210","0.03230","0.03200","0.00%"
"Jun 17, 2009","0.03200","0.03200","0.03230","0.03190","0.00%"
"Jun 16, 2009","0.03200","0.03190","0.03230","0.03190","0.00%"
"Jun 15, 2009","0.03200","0.03230","0.03230","0.03190","-0.93%"
"Jun 12, 2009","0.03230","0.03240","0.03240","0.03220","-0.31%"
"Jun 11, 2009","0.03240","0.03230","0.03260","0.03220","0.31%"
"Jun 10, 2009","0.03230","0.03220","0.03260","0.03210","0.62%"
"Jun 09, 2009","0.03210","0.03180","0.03230","0.03180","0.63%"
"Jun 08, 2009","0.03190","0.03230","0.03250","0.03170","-1.54%"
"Jun 05, 2009","0.03240","0.03240","0.03280","0.03230","0.00%"
"Jun 04, 2009","0.03240","0.03240","0.03260","0.03220","0.00%"
"Jun 03, 2009","0.03240","0.03280","0.03290","0.03230","-1.22%"
"Jun 02, 2009","0.03280","0.03260","0.03290","0.03240","0.61%"
"Jun 01, 2009","0.03260","0.03240","0.03290","0.03240","0.62%"
"May 29, 2009","0.03240","0.03210","0.03260","0.03210","0.93%"
"May 28, 2009","0.03210","0.03200","0.03230","0.03180","0.31%"
"May 27, 2009","0.03200","0.03190","0.03230","0.03170","0.31%"
"May 26, 2009","0.03190","0.03220","0.03240","0.03160","-1.24%"
"May 25, 2009","0.03230","0.03220","0.03240","0.03210","0.00%"
"May 22, 2009","0.03230","0.03190","0.03240","0.03190","1.25%"
"May 21, 2009","0.03190","0.03170","0.03200","0.03160","0.31%"
"May 20, 2009","0.03180","0.03140","0.03190","0.03140","1.27%"
"May 19, 2009","0.03140","0.03120","0.03160","0.03110","0.96%"
"May 18, 2009","0.03110","0.03110","0.03120","0.03090","0.00%"
"May 15, 2009","0.03110","0.03110","0.03120","0.03100","0.00%"
"May 14, 2009","0.03110","0.03120","0.03140","0.03100","-0.32%"
"May 13, 2009","0.03120","0.03120","0.03140","0.03120","0.32%"
"May 12, 2009","0.03110","0.03090","0.03140","0.03090","0.65%"
"May 11, 2009","0.03090","0.03100","0.03110","0.03090","0.00%"
"May 08, 2009","0.03090","0.03070","0.03110","0.03060","0.65%"
"May 07, 2009","0.03070","0.03040","0.03090","0.03040","0.99%"
"May 06, 2009","0.03040","0.03040","0.03060","0.03030","0.00%"
"May 05, 2009","0.03040","0.03050","0.03060","0.03030","0.00%"
"May 04, 2009","0.03040","0.03030","0.03060","0.03020","0.66%"
"May 01, 2009","0.03020","0.03020","0.03040","0.03020","0.00%"
"Apr 30, 2009","0.03020","0.03010","0.03040","0.03000","0.33%"
"Apr 29, 2009","0.03010","0.03000","0.03040","0.02980","0.33%"
"Apr 28, 2009","0.03000","0.02980","0.03000","0.02970","0.33%"
"Apr 27, 2009","0.02990","0.03010","0.03010","0.02980","-0.66%"
"Apr 24, 2009","0.03010","0.02980","0.03030","0.02970","0.67%"
"Apr 23, 2009","0.02990","0.02950","0.02990","0.02930","1.70%"
"Apr 22, 2009","0.02940","0.02920","0.02950","0.02920","0.68%"
"Apr 21, 2009","0.02920","0.02950","0.02970","0.02920","-1.02%"
"Apr 20, 2009","0.02950","0.02990","0.02990","0.02940","-1.34%"
"Apr 17, 2009","0.02990","0.02990","0.03010","0.02980","0.00%"
"Apr 16, 2009","0.02990","0.02990","0.03010","0.02990","0.00%"
"Apr 15, 2009","0.02990","0.02990","0.03010","0.02980","0.00%"
"Apr 14, 2009","0.02990","0.03000","0.03010","0.02990","-0.33%"
"Apr 13, 2009","0.03000","0.02980","0.03010","0.02970","0.33%"
"Apr 10, 2009","0.02990","0.02970","0.02990","0.02960","0.67%"
"Apr 09, 2009","0.02970","0.02970","0.02990","0.02960","0.00%"
"Apr 08, 2009","0.02970","0.02980","0.02990","0.02950","0.00%"
"Apr 07, 2009","0.02970","0.02990","0.03010","0.02970","-0.67%"
"Apr 06, 2009","0.02990","0.03000","0.03020","0.02990","0.00%"
"Apr 03, 2009","0.02990","0.02990","0.03010","0.02990","0.00%"
"Apr 02, 2009","0.02990","0.02950","0.03010","0.02950","1.70%"
"Apr 01, 2009","0.02940","0.02940","0.02970","0.02930","0.00%"
"Mar 31, 2009","0.02940","0.02940","0.02970","0.02930","0.00%"
"Mar 30, 2009","0.02940","0.02950","0.02970","0.02920","-0.68%"
"Mar 27, 2009","0.02960","0.02990","0.03000","0.02960","-1.00%"
"Mar 26, 2009","0.02990","0.02980","0.03010","0.02970","0.67%"
"Mar 25, 2009","0.02970","0.02990","0.03010","0.02950","-0.67%"
"Mar 24, 2009","0.02990","0.03010","0.03020","0.02980","-0.66%"
"Mar 23, 2009","0.03010","0.02990","0.03030","0.02990","0.67%"
"Mar 20, 2009","0.02990","0.03000","0.03010","0.02980","-0.66%"
"Mar 19, 2009","0.03010","0.02950","0.03010","0.02940","2.38%"
"Mar 18, 2009","0.02940","0.02900","0.02950","0.02890","1.38%"
"Mar 17, 2009","0.02900","0.02880","0.02900","0.02880","0.35%"
"Mar 16, 2009","0.02890","0.02880","0.02890","0.02860","0.00%"
"Mar 13, 2009","0.02890","0.02860","0.02890","0.02840","1.05%"
"Mar 12, 2009","0.02860","0.02860","0.02860","0.02820","0.35%"
"Mar 11, 2009","0.02850","0.02850","0.02870","0.02840","0.00%"
"Mar 10, 2009","0.02850","0.02790","0.02870","0.02790","1.79%"
"Mar 09, 2009","0.02800","0.02800","0.02820","0.02790","0.00%"
"Mar 06, 2009","0.02800","0.02790","0.02820","0.02780","0.72%"
"Mar 05, 2009","0.02780","0.02780","0.02810","0.02760","0.36%"
"Mar 04, 2009","0.02770","0.02750","0.02780","0.02750","0.00%"
"Mar 03, 2009","0.02770","0.02760","0.02770","0.02750","0.00%"
"Mar 02, 2009","0.02770","0.02780","0.02800","0.02760","-0.36%"
"Feb 27, 2009","0.02780","0.02800","0.02820","0.02770","-0.71%"
"Feb 26, 2009","0.02800","0.02790","0.02820","0.02790","0.36%"
"Feb 25, 2009","0.02790","0.02790","0.02800","0.02780","0.00%"
"Feb 24, 2009","0.02790","0.02770","0.02790","0.02740","0.72%"
"Feb 23, 2009","0.02770","0.02780","0.02800","0.02770","-0.36%"
"Feb 20, 2009","0.02780","0.02770","0.02800","0.02750","0.36%"
"Feb 19, 2009","0.02770","0.02750","0.02800","0.02750","0.73%"
"Feb 18, 2009","0.02750","0.02750","0.02780","0.02730","0.00%"
"Feb 17, 2009","0.02750","0.02850","0.02850","0.02750","-3.51%"
"Feb 16, 2009","0.02850","0.02880","0.02890","0.02820","-1.38%"
"Feb 13, 2009","0.02890","0.02890","0.02900","0.02880","0.00%"
"Feb 12, 2009","0.02890","0.02840","0.02890","0.02840","1.40%"
"Feb 11, 2009","0.02850","0.02790","0.02870","0.02780","2.52%"
"Feb 10, 2009","0.02780","0.02790","0.02820","0.02770","-0.36%"
"Feb 09, 2009","0.02790","0.02770","0.02800","0.02760","0.72%"
"Feb 06, 2009","0.02770","0.02750","0.02780","0.02740","0.73%"
"Feb 05, 2009","0.02750","0.02760","0.02760","0.02740","0.00%"
"Feb 04, 2009","0.02750","0.02780","0.02800","0.02750","-0.72%"
"Feb 03, 2009","0.02770","0.02770","0.02780","0.02750","0.00%"
"Feb 02, 2009","0.02770","0.02790","0.02800","0.02750","-1.07%"
"Jan 30, 2009","0.02800","0.02850","0.02870","0.02790","-1.75%"
"Jan 29, 2009","0.02850","0.02940","0.02950","0.02840","-3.06%"
